gene,condition_raw,donor_corr_all_mean,donor_corr_all_min,donor_corr_hits_mean,guide_corr_all,guide_corr_signif,ontarget_effect_size,ontarget_significant,n_cells_target
ACOX3,Stim8hr,,,,0.067390203722949,1.0,-7.855088351369431,True,738.0
ACP1,Rest,,,,0.0116064867762902,0.9869837240269989,-16.19830071426218,True,694.0
ACP1,Stim48hr,,,,0.0434302439062192,0.5867369875543663,-24.690192216310308,True,780.0
ACP1,Stim8hr,,,,0.0402249909824881,0.7442119553595525,-22.736463394266124,True,672.0
ACP2,Rest,,,,0.0171600378106867,0.7487587104790389,-15.805501828774078,True,986.0
ACP2,Stim48hr,,,,0.0709938145944348,0.9805598008192292,-11.4029855466049,True,1051.0
ACP2,Stim8hr,,,,-0.0590791270666435,0.7665942878132255,-18.05007264499256,True,1061.0
ACP5,Rest,,,,0.107438865180032,1.0,-8.1584266236643,True,439.0
ACP5,Stim48hr,,,,0.0423010230659183,0.572802078605418,-8.082399767198307,True,443.0
ACP5,Stim8hr,,,,0.0613616921675827,,-4.030720490073468,False,435.0
ACP6,Rest,,,,0.1702283482258014,0.2603610973133939,-6.878833827414109,True,688.0
ACP6,Stim48hr,,,,0.0491287668759754,0.5183151432414295,-6.899864491159046,True,716.0
ACP6,Stim8hr,,,,0.1344381619201919,0.3388309780785481,-6.626859713275842,True,691.0
ACRBP,Rest,,,,,,0.0,False,445.0
ACRBP,Stim48hr,,,,0.041589095921854,0.6113514773793424,0.0,False,442.0
ACRBP,Stim8hr,,,,,,0.0,False,414.0
ACSF2,Rest,,,,-0.023371476378495,,-6.667720760168851,True,1269.0
ACSF2,Stim48hr,,,,0.0762875449575949,1.0,-11.863542667090943,True,1537.0
ACSF2,Stim8hr,,,,0.0909327207935102,,-3.687529313996989,False,1275.0
ACSF3,Rest,,,,0.0918207081818776,0.8909019846248792,-15.007530328799657,True,652.0
ACSF3,Stim48hr,,,,-0.03247878308481,0.8535326750985588,-12.819958387001854,True,520.0
ACSF3,Stim8hr,,,,0.159689473573353,0.9462059394554452,-14.340462184664268,True,509.0
ACSL1,Rest,,,,0.0708228490315935,0.2088611897101153,-5.228445506757356,True,238.0
ACSL1,Stim48hr,0.0402925468915785,0.0275614556764914,0.8272261075005668,0.0250034211029984,0.4668443711397749,-5.863651083620514,True,191.0
ACSL1,Stim8hr,,,,0.1173004417526325,0.2496013151498779,-8.86203143439165,True,228.0
ACSL3,Rest,,,,0.0296756813168083,0.908753536259746,-11.97030108709249,True,527.0
ACSL3,Stim48hr,0.0413638341161521,0.0128647770255902,0.7317666619813846,0.0165984757044679,-0.218542984570318,-16.87301689443855,True,585.0
ACSL3,Stim8hr,,,,0.0475876246045581,0.7874843300041087,-17.20115780026036,True,554.0
ACSL4,Rest,,,,0.1759014170488246,,-18.097006643789268,True,808.0
ACSL4,Stim48hr,,,,0.1045609009235513,-0.1277395496356043,-22.8169542483762,True,664.0
ACSL4,Stim8hr,,,,0.1153293046535055,1.0,-20.84511978628785,True,737.0
ACSL5,Rest,,,,0.1788951085058999,0.5498752274223699,-29.608110671457577,True,1961.0
ACSL5,Stim48hr,,,,0.1779060620863433,1.0,-25.162861738879187,True,1785.0
ACSL5,Stim8hr,,,,0.2358004991974405,,-32.43296488890354,True,1777.0
ACSL6,Rest,0.0922500031270748,0.050442235638032,0.7627121656008717,,,-3.319490041577084,True,99.0
ACSL6,Stim48hr,,,,-0.0038240382054984,-0.132986676851787,-1.051691071604148,False,160.0
ACSL6,Stim8hr,,,,,,-0.8502567177372137,False,116.0
ACSM3,Rest,,,,-0.0458285837407809,,-3.1094262344291463,False,1817.0
ACSM3,Stim48hr,,,,0.002772945840293,1.0,-6.431765751386232,True,1823.0
ACSM3,Stim8hr,,,,0.0533499135324545,,-2.5406913540344607,False,1612.0
ACSS1,Rest,0.0658177679690266,-0.0294576310540419,0.8605666217548286,0.2263852611066088,1.0,-13.133535308140695,True,964.0
ACSS1,Stim48hr,,,,0.1095838989931122,0.8775427915583222,-10.920534253360252,True,1188.0
ACSS1,Stim8hr,,,,0.121733149278569,,-10.29186944006058,True,1070.0
ACSS2,Rest,,,,0.0019322837412448,0.5684997487912314,-7.583679518186826,True,753.0
ACSS2,Stim48hr,,,,0.0011754283555139,0.8823378810884224,-15.729649576715897,True,934.0
ACSS2,Stim8hr,,,,0.0517928097053443,0.5472200872384301,-6.17958189312607,True,772.0
ACTA2,Rest,,,,,,-1.3162002279142515,False,471.0
ACTA2,Stim48hr,,,,0.0777331317278482,,-3.188301019993076,False,683.0
ACTA2,Stim8hr,,,,0.0787253120942539,,-3.484457605785648,False,611.0
ACTB,Rest,0.2665054667446385,0.2545613320539358,0.8597385165984855,0.2690343885539316,0.4926619908721971,0.0,False,535.0
ACTB,Stim48hr,0.161437274115566,0.1479400241980859,0.8412067741965207,0.194676046653039,0.5656571038978336,0.0,False,705.0
ACTB,Stim8hr,0.1189543780311251,0.1025745122059845,0.9083239106241198,0.1502001497596276,0.7369136655499577,0.0,False,689.0
ACTG1,Rest,,,,,,-23.02409457868431,True,132.0
ACTG1,Stim48hr,,,,,,-34.88179644180552,True,153.0
ACTG1,Stim8hr,,,,,,-30.91882290968268,True,168.0
ACTN1,Rest,,,,0.056653246261839,0.3047803967916047,-4.404831907655077,False,370.0
ACTN1,Stim48hr,,,,0.0284215015602693,0.4455828035487103,-11.23351296017751,True,322.0
ACTN1,Stim8hr,,,,0.0311631950251557,0.873916710295141,-4.799976286086244,True,301.0
ACTN4,Rest,,,,0.1343969082822933,0.2687050092923786,-9.910365622863017,True,397.0
ACTN4,Stim48hr,,,,0.1156665949065971,0.8398450980326884,-9.918753416163003,True,500.0
ACTN4,Stim8hr,,,,0.0541909379246282,1.0,-13.663817649644756,True,418.0
ACTR1A,Rest,,,,0.0915063029138034,,-18.846554372866976,True,712.0
ACTR1A,Stim48hr,,,,0.0986307244215652,,-16.900258242320145,True,685.0
ACTR1A,Stim8hr,,,,0.0635462448763635,,-16.037681979753227,True,617.0
ACTR1B,Rest,,,,0.1280374361401939,0.8493381150327559,-15.027993242851592,True,363.0
ACTR1B,Stim48hr,,,,0.0293707340297647,0.4839039233674644,-25.634582679255573,True,360.0
ACTR1B,Stim8hr,,,,0.0542790084875106,0.961897353704648,-21.196270978674264,True,336.0
ACTR2,Rest,0.158386035819304,0.1036980258119213,0.7438971978789009,0.2351739172655961,0.3263944345037886,-21.039374180530096,True,241.0
ACTR2,Stim48hr,0.1698717678498759,0.1222668668576985,0.6460058213844712,0.2291131663053327,0.3809467215416817,-17.546190766612302,True,164.0
ACTR2,Stim8hr,0.1773484829154602,0.0745379218029614,0.8089223367675902,0.3104224314051602,0.5412873465008258,-18.894150489878704,True,255.0
ACTR3,Rest,0.0623093908894781,0.0425344937451588,0.5334680003074381,0.1061331803546332,0.937199767159024,-11.295896606919264,True,279.0
ACTR3,Stim48hr,0.0360172477989145,-0.0022154739805127,0.796269151089389,0.0866582351403797,0.052498595986545,-6.552494204687509,True,207.0
ACTR3,Stim8hr,0.0665718918093267,0.0401736468010796,0.4302111763733798,0.1591040696487014,0.4761150179468578,-9.826204141173958,True,274.0
ACTR3B,Rest,,,,,,-0.6127457455083483,False,48.0
ACTR3B,Stim48hr,,,,,,-1.4142353271811992,False,73.0
ACTR3B,Stim8hr,,,,,,-1.3548888160705106,False,49.0
ACTR3C,Rest,,,,,,0.0,False,418.0
ACTR3C,Stim48hr,,,,0.0519551052160766,1.0,0.0,False,486.0
ACTR3C,Stim8hr,,,,,,0.0,False,454.0
ACTR5,Rest,0.1718072463285475,0.130378201420765,0.6233211296195945,0.2826067796887172,0.3142274891697931,-10.615891429315806,True,1373.0
ACTR5,Stim48hr,0.089803884993354,0.080302101705342,0.5606094762441766,0.1680623849159302,0.4916865967369602,-10.505817096565808,True,1105.0
ACTR5,Stim8hr,0.1438218601502378,0.1195333007856579,0.824772836459406,0.3080788038262833,0.8060433462641932,-17.366357008528972,True,1218.0
ACTR8,Rest,0.2999192140445347,0.2529600497953764,0.8162880949727368,,,-7.643617389109855,True,199.0
ACTR8,Stim48hr,0.3427003500603614,0.2527154797140701,0.7750602893605913,,,-4.690862919820368,True,90.0
ACTR8,Stim8hr,0.3462720503366054,0.3201685711979432,0.8333573953481479,,,-7.535854574396472,True,153.0
ACVR1,Rest,,,,,,-5.818411024985537,True,271.0
ACVR1,Stim48hr,,,,,,-7.140000617261106,True,288.0
ACVR1,Stim8hr,,,,,,-9.07791729374211,True,279.0
ACVR1B,Rest,,,,0.1637885895236137,,-2.230894867939236,False,738.0
ACVR1B,Stim48hr,,,,0.0313811431472431,,-4.251989467039628,False,572.0
ACVR1B,Stim8hr,,,,0.088463982317748,,-6.357607466414754,True,639.0
ACVR1C,Rest,,,,-0.1087405216568463,-0.5344322264838313,-3.784395379438656,False,1159.0
ACVR1C,Stim48hr,,,,-0.0286099214137921,,-5.189937624193169,True,1133.0
ACVR1C,Stim8hr,,,,-0.0114013042014306,,-3.815515119026749,False,928.0
ACVR2A,Rest,,,,-0.0006354498509413,0.5769827320640736,-6.745312121837062,True,1042.0
ACVR2A,Stim48hr,,,,0.0120830467225052,0.542645001300544,-5.224284513869108,True,1059.0
ACVR2A,Stim8hr,,,,0.0365018391990223,0.5339843414397869,-7.350109385595558,True,937.0
ACVR2B,Rest,,,,,,-5.101528432189442,True,466.0
ACVR2B,Stim48hr,,,,,,-7.353698248125202,True,440.0
ACVR2B,Stim8hr,,,,-0.0364002122836212,,-6.077373737840497,True,430.0
ACY1,Rest,,,,0.0556711677831217,1.0,-7.437414248153082,True,678.0
ACY1,Stim48hr,,,,0.0731486228428599,1.0,-13.382600946032102,True,754.0
ACY1,Stim8hr,,,,0.0416670984880214,0.9870643648436256,-11.125087063319562,True,708.0
ACYP1,Rest,,,,,,-7.567774104804837,True,271.0
ACYP1,Stim48hr,,,,,,-10.626328884212542,True,281.0
ACYP1,Stim8hr,,,,,,-6.329976811728904,True,269.0
ACYP2,Rest,,,,,,-9.793757184220471,True,708.0
ACYP2,Stim48hr,0.0222040717771609,0.0152711780347529,0.7137084291091442,,,-7.496609350266064,True,639.0
ACYP2,Stim8hr,,,,,,-5.335042293507186,True,669.0
ADA,Rest,,,,0.1052889018569115,1.0,-17.183371302733622,True,533.0
ADA,Stim48hr,,,,-0.0461375759245368,0.6588549672688805,-15.9123563547137,True,429.0
ADA,Stim8hr,,,,0.0623882866490705,,-11.550307242940926,True,455.0
ADA2,Rest,,,,,,-12.195328504937969,True,303.0
ADA2,Stim48hr,,,,,,-4.798739611596986,True,276.0
ADA2,Stim8hr,,,,,,-5.616311781333976,True,287.0
MAPDA,Rest,,,,,,-3.700008457769061,False,244.0
MAPDA,Stim48hr,,,,-0.1052382004858266,-0.6261816809088239,-3.84761812389913,True,277.0
MAPDA,Stim8hr,,,,,,-4.851119474033126,True,279.0
ADAM10,Rest,,,,,,-0.5262586858809232,False,52.0
ADAM10,Stim48hr,,,,,,-4.046853942555629,False,47.0
ADAM10,Stim8hr,,,,,,-3.774058407626156,True,47.0
ADAM12,Rest,,,,-0.1184264047584338,,0.0,False,1351.0
ADAM12,Stim48hr,,,,-0.0793087221080934,,0.0,False,1317.0
ADAM12,Stim8hr,,,,-0.1066735417285558,,0.0,False,1258.0
ADAM15,Rest,,,,0.049249805413554,,-10.251676424956717,True,312.0
ADAM15,Stim48hr,,,,0.098225030301729,0.6334241468890183,-13.842265583458031,True,327.0
ADAM15,Stim8hr,,,,0.1269310625769778,,-14.473333268409808,True,326.0
ADAM17,Rest,,,,0.0124867836527633,,-17.17241381877212,True,1028.0
ADAM17,Stim48hr,,,,0.0259606878794443,,-18.45379426615669,True,1110.0
ADAM17,Stim8hr,,,,0.0442720419696563,,-20.400632096847342,True,953.0
ADAM19,Rest,0.0438611029544174,-0.0363664808266804,0.1940505942050127,0.1075763617404942,0.4106981863035487,-12.50759849595869,True,272.0
ADAM19,Stim48hr,0.0129698449637035,-0.0626955529439827,0.3306918683727339,0.0243942292751046,0.271379769551365,-6.240291494839422,True,161.0
ADAM19,Stim8hr,0.0449685945645774,0.0430696403542996,0.4935064526822306,0.082817724636794,0.3782402651218018,-11.408513199886094,True,223.0
ADAM22,Rest,,,,-0.0219535284868233,-0.8454272044106742,-3.027457027042136,False,479.0
ADAM22,Stim48hr,,,,0.0633837193459871,0.4271107532682131,-2.908982749929199,False,552.0
ADAM22,Stim8hr,,,,0.0664766772650914,-0.9345778182940307,-3.1627601168199244,False,509.0
ADAM23,Rest,,,,0.0628059274840609,0.9926771823172604,0.0,False,628.0
ADAM23,Stim48hr,,,,-0.0160312466371869,1.0,0.0,False,667.0
ADAM23,Stim8hr,,,,0.0803318769081637,1.0,0.0,False,598.0
ADAM28,Rest,,,,0.0945367236370951,,0.0,False,729.0
ADAM28,Stim48hr,,,,0.1031003802029123,,0.0,False,650.0
ADAM28,Stim8hr,,,,0.0716779692588164,,0.0,False,702.0
ADAM8,Rest,,,,0.068773963205812,0.6536472696576642,-18.47224705237809,True,583.0
ADAM8,Stim48hr,,,,-0.0580570724972916,-1.0,-19.3410151537079,True,508.0
ADAM8,Stim8hr,,,,0.0925440147761589,-1.0,-14.685665946811254,True,512.0
ADAM9,Rest,0.0268024776497009,-0.0174008869681365,0.8658798494390435,0.2194649301322275,1.0,-4.930677031388629,True,322.0
ADAM9,Stim48hr,,,,0.1011763885222773,1.0,-11.095574250497508,True,306.0
ADAM9,Stim8hr,,,,0.206628161675825,0.9655325018985744,-6.807238891439407,True,333.0
ADAMTS1,Rest,,,,,,-3.8323909416218735,False,210.0
ADAMTS1,Stim48hr,,,,0.1030744935484125,0.2745518486164383,-2.02225670286124,False,270.0
ADAMTS1,Stim8hr,,,,,,-2.184898740906261,False,212.0
ADAMTS10,Rest,,,,0.0401585720448032,0.5135746525547427,-6.135063257322811,True,1051.0
ADAMTS10,Stim48hr,,,,0.0626635747193173,,-2.700583358106374,False,935.0
ADAMTS10,Stim8hr,,,,0.0958138592789348,1.0,-2.3566929283993976,False,977.0
ADAMTS17,Rest,,,,0.0521050620034974,-0.0128106182048544,-2.914068295728383,False,661.0
ADAMTS17,Stim48hr,,,,0.1256066335116935,-0.9943226992178325,0.2420476746155299,False,760.0
ADAMTS17,Stim8hr,,,,0.0460378585479053,-0.6665048291328278,-2.620799665970333,False,647.0
ADAMTS6,Rest,,,,-0.0035673550026039,0.1136548577781956,-4.488114134244096,True,1748.0
ADAMTS6,Stim48hr,,,,0.0515041792872268,0.2219660340288736,-4.6070914882880025,True,1604.0
ADAMTS6,Stim8hr,,,,0.020413317659204,0.5753468477430734,-3.8432235459891486,False,1462.0
ADAMTSL5,Rest,,,,,,-0.9041398178757664,False,321.0
ADAMTSL5,Stim48hr,,,,0.0728605394725975,-0.2631604167691224,-1.1713500888588553,False,367.0
ADAMTSL5,Stim8hr,,,,0.0748385613774163,-0.6370835673789617,-1.0958887267182478,False,418.0
ADAP1,Rest,,,,,,-2.0843910635150538,False,579.0
ADAP1,Stim48hr,,,,,,-5.24131000764417,True,622.0
ADAP1,Stim8hr,,,,,,-5.653634475602233,True,502.0
ADAR,Stim48hr,,,,,,-9.021685584584032,True,117.0
ADAR,Stim8hr,,,,,,-11.517336551575278,True,92.0
ADARB1,Rest,,,,-0.0548652115557401,0.7271136211199536,-8.727555253447353,True,641.0
ADARB1,Stim48hr,,,,-0.0159000567057207,0.4554862992788976,-10.833677280011132,True,637.0
ADARB1,Stim8hr,,,,-0.0781981652197785,0.9441897121474614,-9.602740250134968,True,571.0
ADARB2,Rest,,,,,,0.0,False,475.0
ADARB2,Stim48hr,,,,,,0.0,False,466.0
ADARB2,Stim8hr,,,,,,0.0,False,477.0
ADAT1,Rest,,,,0.0602114185229678,0.5067202053158042,-12.11257008089592,True,475.0
ADAT1,Stim48hr,,,,-0.0106263659725744,0.6689027683420714,-9.228755713637874,True,481.0
ADAT1,Stim8hr,,,,0.1081861898998614,0.8339254299001282,-12.254411177618048,True,437.0
ADAT2,Rest,0.0984573152406919,0.0431720163053228,0.6930844421658039,0.0511467129820277,0.390282948044141,-7.226425376088795,True,298.0
ADAT2,Stim48hr,0.170717407838054,0.1541183865849993,0.6507433524047112,,,-8.209722591239778,True,333.0
ADAT2,Stim8hr,0.2019173312833031,0.1759028143513774,0.8349091135615022,0.2219231542999633,0.6859013937248004,-14.048915256797576,True,287.0
ADAT3,Rest,0.2330224740876705,0.1965728784393046,0.8285197247221872,0.2960051566815354,0.8511931261103926,0.0,False,497.0
ADAT3,Stim48hr,0.1765620347284947,0.1555611011342407,0.7592757581678337,0.1334289885863162,0.79907926812282,0.0,False,292.0
ADAT3,Stim8hr,0.245968717295225,0.2326432236751313,0.8795277907036505,0.2400287404085375,0.943953802595396,0.0,False,439.0
ADCK1,Rest,,,,0.1012980711209441,-1.0,0.0,False,608.0
ADCK1,Stim48hr,,,,0.092193024804885,-1.0,0.0,False,642.0
ADCK1,Stim8hr,,,,0.143058030635113,1.0,0.0,False,592.0
ADCK2,Rest,,,,0.0641370467087606,-0.505960893318423,-7.71561971695958,True,730.0
ADCK2,Stim48hr,,,,0.1371105834022775,,-10.268732927015044,True,717.0
ADCK2,Stim8hr,,,,0.0612512921527328,1.0,-8.792143678507653,True,717.0
ADCK5,Rest,,,,0.0756088642973855,0.959765812678494,-7.689482561256788,True,1285.0
ADCK5,Stim48hr,,,,0.0099477565289959,0.9331833550757488,-6.978654128915177,True,1141.0
ADCK5,Stim8hr,,,,0.123169568879369,1.0,-6.670362160535378,True,1062.0
ADCY1,Rest,,,,0.0909045577133488,,-3.0273748461969525,False,737.0
ADCY1,Stim48hr,,,,0.0443102320994076,0.9811348828710782,-5.507390315144999,True,659.0
ADCY1,Stim8hr,,,,0.0532445583921221,,-2.3368047595225527,False,620.0
ADCY3,Rest,,,,0.1909197721717988,1.0,-12.241304097435377,True,641.0
ADCY3,Stim48hr,,,,0.1790324792332106,,-16.99645654422262,True,567.0
ADCY3,Stim8hr,,,,0.1505663237918849,0.4243996515675717,-15.393536921317049,True,545.0
ADCY4,Rest,0.1574815231019173,0.1221663432641392,0.6218324300478639,0.0652395541673094,0.1644631625606046,-0.3010360341046069,True,160.0
ADCY4,Stim48hr,0.1312445119823196,0.1229940075637943,0.198596978954216,-0.0528897982999136,0.1142878942581993,-1.0074706364046295,True,405.0
ADCY4,Stim8hr,,,,0.1109633962555709,-0.0533398378249965,-0.2222995025751557,False,295.0
ADCY7,Rest,,,,0.0932139718141259,,-7.982245418229333,True,1137.0
ADCY7,Stim48hr,,,,0.0744209872537593,,-7.269423947398886,True,1155.0
ADCY7,Stim8hr,,,,0.072933547705951,,-5.919410035940368,True,1068.0
ADCY9,Rest,,,,0.0085651539949125,,-8.475974778235114,True,784.0
ADCY9,Stim48hr,,,,0.0321248451035933,1.0,-7.137153268231927,True,925.0
ADCY9,Stim8hr,,,,0.0373926879712624,0.8513064519339,-7.248311157158225,True,775.0
ADD1,Rest,,,,,,-15.821980349609726,True,450.0
ADD1,Stim48hr,,,,0.0914121766684561,0.0477318923859898,-10.71713058780546,True,623.0
ADD1,Stim8hr,,,,0.1106269869179095,0.5948537039765069,-13.798116746696133,True,642.0
ADD2,Rest,,,,-0.000574038228474,,-3.052976701123048,False,367.0
ADD2,Stim48hr,,,,0.0685639340458646,,-5.530560565003708,True,424.0
ADD2,Stim8hr,,,,0.0238620685165559,,-3.091450997111152,False,370.0
ADD3,Rest,,,,,,-2.431145635771412,False,174.0
ADD3,Stim48hr,,,,,,-6.04685651580176,True,180.0
ADD3,Stim8hr,,,,,,-4.216589757474176,False,184.0
ADGRA3,Rest,,,,0.1869097956064487,,-4.003282629152057,False,721.0
ADGRA3,Stim48hr,,,,0.1127059673328448,,-8.982762946958653,True,587.0
ADGRA3,Stim8hr,,,,0.129177225026477,,-13.997568329717332,True,655.0
ADGRB2,Rest,,,,0.0305482051735734,,0.0,False,274.0
ADGRB2,Stim48hr,,,,-0.0596163612488492,,0.0,False,281.0
ADGRB2,Stim8hr,,,,-0.0156682376280196,,0.0,False,245.0
ADGRE2,Rest,,,,,,0.0,False,953.0
ADGRE2,Stim48hr,,,,,,0.0,False,842.0
ADGRE2,Stim8hr,,,,,,0.0,False,891.0
ADGRE5,Rest,,,,0.0672232027850679,,-25.371318790941764,True,586.0
ADGRE5,Stim48hr,,,,0.0879198231558365,,-21.946218890975626,True,579.0
ADGRE5,Stim8hr,,,,0.0264107621379778,,-18.356612762267662,True,608.0
ADGRG1,Rest,,,,0.0179061615795908,0.8802435197429895,-5.046717158908924,True,327.0
ADGRG1,Stim48hr,,,,,,-8.718795077439074,True,339.0
ADGRG1,Stim8hr,,,,0.0029086811830401,0.6652247521433887,-8.582111637289739,True,348.0
ADGRG5,Rest,,,,5.349800052334929e-05,-0.17578471063847,-7.272334895300984,True,455.0
ADGRG5,Stim48hr,0.1596699228119138,0.1052913948880718,0.5201565542999395,0.0395710274276396,0.498879804496842,-7.991113411618481,True,440.0
ADGRG5,Stim8hr,0.1346611777240338,0.104713353366707,0.7406301510552701,0.0480558391722993,0.0531341781100521,-6.29898815658574,True,410.0
ADGRL1,Rest,,,,-0.0145242646980431,-0.7950640411843559,-2.495674785219371,False,544.0
ADGRL1,Stim48hr,,,,0.0619515241724983,-0.0642669121827151,-1.4779004176855306,False,527.0
ADGRL1,Stim8hr,,,,0.0493616124171118,0.427728891807986,-2.9950409376358595,False,531.0
ADGRV1,Rest,,,,0.1803037828797874,,0.0,False,948.0
ADGRV1,Stim48hr,,,,0.1264583609813466,1.0,0.0,False,961.0
ADGRV1,Stim8hr,,,,0.1614034181519018,1.0,0.0,False,975.0
ADH1B,Rest,,,,0.0175668458481549,0.2649976635750982,0.0,False,730.0
ADH1B,Stim48hr,,,,0.041229402537238,,0.0,False,716.0
ADH1B,Stim8hr,,,,0.049783649099309,,0.0,False,644.0
ADH5,Rest,,,,0.0099229242568466,1.0,-16.644772274865158,True,662.0
ADH5,Stim48hr,,,,0.0047664928847364,,-19.49283080914868,True,805.0
ADH5,Stim8hr,,,,0.0203954519571289,,-13.772276054333648,True,659.0
ADHFE1,Rest,,,,,,-1.925839061447498,False,132.0
ADHFE1,Stim48hr,0.1509925472865886,0.1206386871350018,0.8775105307769037,,,-1.228004589226757,True,99.0
ADHFE1,Stim8hr,,,,,,-0.464866722067451,False,138.0
ADI1,Rest,,,,-0.0271089323385492,-0.0943710284683253,-23.204304157020907,True,760.0
ADI1,Stim48hr,,,,0.0467183083924301,0.612964669784556,-22.65167302393255,True,760.0
ADI1,Stim8hr,,,,-0.0054127111918008,0.3112307141884576,-22.373993650931137,True,749.0
ADIPOR1,Rest,,,,0.1691083957713768,1.0,-22.83199480361283,True,892.0
ADIPOR1,Stim48hr,,,,-0.0005819193018323,0.9989529604328355,-30.990374249709674,True,886.0
ADIPOR1,Stim8hr,,,,0.1352361679863409,1.0,-26.35529355452737,True,816.0
ADIPOR2,Rest,,,,-0.1162501443055947,-0.2546381756937653,-11.48880156861303,True,435.0
ADIPOR2,Stim48hr,,,,-0.0058614511697627,0.0222136510455486,-13.773184931891183,True,451.0
ADIPOR2,Stim8hr,,,,0.0053379657662079,0.0737930786316638,-14.305651009764542,True,378.0
ADIRF,Rest,,,,0.1177151324945126,,0.0,False,1310.0
ADIRF,Stim48hr,,,,0.023626738038335,,0.0,False,1211.0
ADIRF,Stim8hr,,,,0.1235435490824915,,0.0,False,1193.0
ADK,Rest,,,,-0.0422355719141936,,-22.34137256318281,True,886.0
ADK,Stim48hr,,,,0.0907619029742308,,-28.01994293154169,True,956.0
ADK,Stim8hr,,,,0.006121218969053,,-26.655773082658342,True,861.0
ADM,Rest,,,,0.0389396992610469,,0.0,False,429.0
ADM,Stim48hr,,,,0.0231506173993966,,0.0,False,371.0
ADM,Stim8hr,,,,-0.0085617602034871,,0.0,False,411.0
ADM5,Rest,,,,0.0751829515159676,-0.118274434000007,-0.0172077466122231,False,2111.0
ADM5,Stim48hr,,,,0.052872281901523,0.2345098093693969,-2.963176159896236,False,1868.0
ADM5,Stim8hr,0.012631330847231,-0.0147628362043656,-0.103445237781317,0.0323831298881092,-0.6329005866675277,-4.184098266110551,True,1952.0
ADNP,Rest,,,,,,-19.52999350600022,True,1298.0
ADNP,Stim48hr,0.0938961376221885,0.0631886835950275,0.6977187188728801,0.0200577874255684,0.4193866033175022,-19.242256682901903,True,1151.0
ADNP,Stim8hr,0.0762783280264236,0.014562900133118,0.7851145740147407,0.1173554091768972,0.828129671049873,-24.71793717915088,True,1221.0
ADNP2,Rest,0.1640817105838968,0.1384844120905222,0.9535842316977642,0.2309307527966828,0.8426502516347816,-21.15445945535488,True,1236.0
ADNP2,Stim48hr,0.1756429769312118,0.1252338665914611,0.8609174572361346,0.2533046047458631,0.8536274687438931,-28.927028333210835,True,1307.0
ADNP2,Stim8hr,0.1956586977136544,0.1181880645493214,0.9337825944364868,0.2381203962476832,0.8967233452815963,-21.222086777295576,True,1065.0
ADO,Rest,0.1877753822059062,-0.0497921387542912,0.6694898484161675,,,-3.584626296400296,True,139.0
ADO,Stim48hr,,,,,,-0.8655895656842885,False,84.0
ADO,Stim8hr,0.0305921679678183,-0.1232668858332316,0.9091969361686004,,,-6.06973549465534,True,115.0
ADORA2A,Rest,,,,0.0081677489106189,0.5794904020766234,-2.967918926442036,False,854.0
ADORA2A,Stim48hr,,,,0.1492560728931481,-0.1796870714147772,-7.060908498530499,True,820.0
